longitude,latitude
121.534,31.269
121.433,31.103
121.501,31.077
121.47,31.287
121.536,31.289
121.576,31.259
121.528,31.266
121.404,31.258000000000006
121.483,31.284
121.415,31.284
121.422,31.216
121.431,31.265
121.296,31.204
121.451,31.337
121.438,31.254
121.423,31.122
121.543,31.274
121.394,31.248
121.387,31.241
121.5,31.275
121.405,31.145
121.466,31.197
121.522,31.256
121.498,31.256
121.45,31.274
121.491,31.263
121.404,31.242
121.469,31.221
121.388,31.276
121.55,31.193
121.47,31.19
121.422,31.215
121.497,31.264
121.44,31.181
121.401,31.13
121.367,31.208
121.507,31.259
121.515,31.302
121.542,31.274
121.524,31.226
121.535,31.287
121.507,31.266
121.442,31.142
121.417,31.153
121.321,31.294
121.49,31.215
121.627,31.211
121.385,31.112
121.57,31.261
121.482,31.282
121.465,31.203000000000007
121.454,31.251
121.356,31.171
121.449,31.296
121.363,31.204
121.45,31.199
121.463,31.181
121.398,31.16
121.486,31.262
121.471,31.32
121.499,31.269
121.502,31.274
121.446,31.267
121.445,31.224
121.495,31.339
121.539,31.276
121.415,31.244
121.541,31.311
121.49,31.205
121.455,31.259
121.446,31.203000000000007
121.481,31.265
121.41,31.171
121.458,31.253
121.374,31.313
121.572,31.25
121.484,31.181
121.415,31.187
121.361,31.349
121.416,31.174
121.479,31.221
121.232,31.054
121.485,31.303
121.439,31.135
121.493,31.279
121.391,31.242
121.515,31.313
121.476,31.296
121.441,31.297
121.481,31.258000000000006
121.465,31.31
121.351,31.23
121.516,31.263
121.484,31.304
121.531,31.312
121.447,31.272
121.437,31.142
121.35,31.135
121.523,31.315
121.456,31.196
121.559,31.24
121.444,31.337
121.506,31.283
121.473,31.208
121.484,31.304
121.519,31.18
121.379,31.159
121.42,31.215
121.489,31.326
121.199,31.319000000000006
121.503,31.277
121.542,31.332
121.514,31.29
121.486,31.398000000000003
121.44,31.193
121.502,31.286
121.489,31.282
121.459,31.186
121.428,31.276
121.481,31.258000000000006
121.538,31.151
121.479,31.289
121.37,31.219
121.498,31.288
121.424,31.203000000000007
121.536,31.289
121.501,31.208
121.481,31.311
121.515,31.301
121.521,31.198
121.435,31.216
121.481,31.236
121.451,31.195
121.451,31.213
121.379,31.181
121.455,31.152
121.441,31.291
121.492,31.339
121.526,31.324
121.457,31.296
121.373,31.267
121.495,31.313
121.477,31.278
121.444,31.173
121.428,31.26
121.361,31.137
121.434,31.167
121.391,31.141
121.469,31.23
121.455,31.224
121.413,31.359
121.467,31.204
121.498,31.272
121.466,31.299
121.424,31.289
121.457,31.209
121.535,31.314
121.408,31.204
121.474,31.271
121.544,31.284
121.378,31.232
121.491,31.345
121.46,31.33
121.401,31.133000000000006
121.335,31.241
121.447,31.325
121.446,31.187
121.479,31.24
121.444,31.198
121.477,31.302
121.45,31.193
121.358,31.157
121.649,31.272
121.523,31.292
121.44,31.258000000000006
121.559,31.201
121.49,31.337
121.413,31.302
121.413,31.276
121.472,31.287
121.48,31.21
121.385,31.153
121.474,31.251
121.431,31.276
121.523,31.322
121.436,31.187
121.479,31.307
121.429,31.294
121.489,31.162
121.427,31.328000000000007
121.401,31.293000000000006
121.453,31.19
121.493,31.267
121.408,31.361
121.435,31.208
121.508,31.265
121.465,31.318
121.384,31.111
121.476,31.208
121.536,31.254
121.526,31.205
121.455,31.335
121.447,31.251
121.425,31.14
121.557,31.272
121.484,31.219
121.517,31.339
121.444,31.326
121.453,31.236
121.46,31.301
121.483,31.223000000000006
121.534,31.231
121.484,31.304
121.514,31.303
121.504,31.316
121.432,31.185
121.492,31.316
121.411,31.277
121.418,31.273000000000003
121.385,31.315
121.491,31.265
121.527,31.284
121.4,31.161
121.458,31.252
121.49,31.309
121.371,31.231
121.347,31.137
121.469,31.22
121.556,31.283
121.431,31.219
121.533,31.327
121.444,31.256
121.337,31.243
121.484,31.207
121.383,31.11
121.499,31.333
121.547,31.268
121.523,31.286
121.5,31.271
121.45,31.23
121.495,31.258000000000006
121.474,31.233
121.496,31.282
121.465,31.297
121.477,31.316
121.492,31.371
121.412,31.263
121.349,31.209
121.561,31.205
121.458,31.29
121.559,31.239
121.448,31.161
121.401,31.22
121.366,31.258000000000006
121.448,31.288
121.476,31.251
121.425,31.32
121.499,31.253
121.389,31.309
121.437,31.204
121.532,31.323
121.44,31.268
121.478,31.21
121.401,31.13
121.512,31.262
121.469,31.279
121.46,31.304
121.31,31.215
121.488,31.224
121.35,31.226
121.535,31.276
121.505,31.32
121.509,31.185
121.399,31.303
121.446,31.334
121.481,31.201
121.514,31.258000000000006
121.46,31.222
121.411,31.297
121.326,31.239
121.467,31.201
121.432,31.361
121.498,31.25
121.448,31.263
121.537,31.263
121.466,31.328000000000007
121.506,31.283
121.48,31.314
121.313,31.214
121.437,31.318
121.479,31.27
121.498,31.164
121.333,31.266
121.513,31.302
121.484,31.206
121.387,31.133000000000006
121.497,31.174
121.49,31.276
121.449,31.171
121.452,31.227
121.453,31.334
121.537,31.328000000000007
121.523,31.328000000000007
121.665,31.205
121.4,31.238000000000003
121.468,31.316
121.325,31.236
121.415,31.266
121.397,31.325
121.377,31.258000000000006
121.396,31.214
121.405,31.23
121.5,31.309
121.425,31.198
121.451,31.293000000000006
121.495,31.25
121.406,31.25
121.518,31.275
121.477,31.287
121.512,31.275
121.442,31.236
121.46,31.159
121.532,31.284
121.447,31.198
121.54,31.186
121.411,31.196
121.421,31.201
121.45,31.274
121.403,31.238000000000003
121.417,31.18
121.544,31.292
121.485,31.306
121.431,31.237
121.492,31.308000000000003
121.49,31.277
121.449,31.192
121.485,31.247
121.388,31.291
121.381,31.313
121.456,31.208
121.336,31.241
121.538,31.33
121.535,31.288
121.544,31.208
121.457,31.218000000000004
121.404,31.144
121.464,31.23
121.488,31.215
121.47,31.267
121.486,31.273000000000003
121.382,31.314
121.459,31.317
121.383,31.247
121.437,31.279
121.52,31.315
121.451,31.274
121.5,31.275
121.449,31.283
121.472,31.197
121.457,31.199
121.359,31.205
121.48,31.286
121.517,31.266
121.414,31.271
121.315,31.195
121.482,31.216
121.411,31.286
121.474,31.325
121.506,31.302
121.481,31.336
121.547,31.239
121.394,31.235
121.267,31.191
121.555,31.306
121.446,31.133000000000006
121.442,31.191
121.41,31.31
121.436,31.222
121.447,31.155
121.365,31.261
121.429,31.323
121.443,31.281
121.421,31.284
121.42,31.247
121.322,31.296
121.454,31.19
121.421,31.121
121.448,31.222
121.45,31.228
121.472,31.27
121.455,31.243
121.448,31.184
121.541,31.291
121.539,31.259
121.397,31.255
121.427,31.223000000000006
121.531,31.322
121.449,31.219
121.347,31.293000000000006
121.531,31.315
121.333,31.247
121.35,31.281
121.53,31.318
121.531,31.328000000000007
121.404,31.139
121.391,31.269
121.528,31.211
121.616,31.28
121.327,31.241
121.452,31.275
121.432,31.153
121.524,31.322
121.468,31.263
121.455,31.196
121.422,31.275
121.452,31.2
121.361,31.361
121.274,31.173
121.406,31.282
121.32,31.154
121.396,31.109
121.377,31.271
121.429,31.134
121.461,31.2
121.44,31.319000000000006
121.504,31.306
121.455,31.19
121.506,31.329
121.476,31.252
121.447,31.218000000000004
121.402,31.243
121.407,31.254
121.449,31.292
121.428,31.277
121.52,31.296
121.607,31.243
121.474,31.274
121.509,31.296
121.485,31.302
121.342,31.255
121.517,31.307
121.592,31.288
121.441,31.33
121.503,31.273000000000003
121.445,31.191
121.517,31.335
121.497,31.213
121.476,31.252
121.461,31.273000000000003
121.454,31.198
121.47,31.205
121.423,31.209
121.496,31.215
121.41,31.269
121.505,31.27
121.408,31.313
121.329,31.291
121.491,31.293000000000006
121.486,31.32
121.488,31.284
121.422,31.283
121.413,31.186
121.442,31.179
121.443,31.279
121.448,31.33
121.537,31.301
121.463,31.21
121.461,31.205
121.48,31.307
121.416,31.208
121.362,31.211
121.463,31.181
121.428,31.218000000000004
121.527,31.309
121.466,31.21
121.467,31.207
121.452,31.216
121.488,31.213
121.302,31.182
121.492,31.186
121.506,31.258000000000006
121.533,31.303
121.434,31.157
121.453,31.279
121.365,31.278
121.475,31.222
121.482,31.201
121.406,31.285
121.384,31.272
121.451,31.171
121.45,31.279
121.393,31.231
121.424,31.134
121.467,31.231
121.519,31.293000000000006
121.469,31.258000000000006
121.452,31.255
121.443,31.278
121.45,31.238000000000003
121.333,31.223000000000006
121.422,31.279
121.453,31.127
121.551,31.167
121.399,31.256
121.537,31.306
121.353,31.278
121.455,31.315
121.429,31.286
121.571,31.159
121.504,31.305
121.45,31.293000000000006
121.485,31.213
121.433,31.234
121.493,31.279
121.431,31.136
121.471,31.192
121.52,31.312
121.374,31.107
121.487,31.307
121.521,31.235
121.453,31.235
121.416,31.216
121.356,31.213
121.465,31.34
121.405,31.25
121.315,31.247
121.43,31.202
121.517,31.308000000000003
121.527,31.321
121.462,31.212
121.432,31.259
121.448,31.224
121.438,31.238000000000003
121.413,31.212
121.49,31.275
121.411,31.231
121.308,31.244
121.45,31.212
121.439,31.242
121.508,31.281
121.49,31.291
121.475,31.202
121.434,31.259
121.506,31.307
121.458,31.259
121.495,31.307
121.412,31.268
121.437,31.317
121.523,31.264
121.449,31.258000000000006
121.451,31.195
121.392,31.221
121.639,31.264
121.468,31.3
121.4,31.256
121.346,31.258000000000006
121.539,31.281
121.533,31.305
121.397,31.206
121.431,31.335
121.391,31.203000000000007
121.426,31.172
121.365,31.261
121.441,31.153
121.472,31.246
121.52,31.297
121.429,31.204
121.484,31.206
121.513,31.296
121.482,31.203000000000007
121.45,31.145
121.356,31.138
121.451,31.217
121.45,31.193
121.498,31.261
121.448,31.298
121.551,31.279
121.488,31.218000000000004
121.522,31.28
121.405,31.267
121.454,31.326
121.466,31.207
121.401,31.183000000000003
121.544,31.297
121.537,31.33
121.477,31.298
121.462,31.3
121.587,31.272
121.557,31.271
121.514,31.302
121.408,31.314
121.409,31.217
121.536,31.328000000000007
121.456,31.268
121.403,31.232
121.369,31.255
121.368,31.291
121.347,31.314
121.48,31.26
121.427,31.183000000000003
121.442,31.282
121.354,31.221
121.464,31.287
121.51,31.173
121.455,31.229
121.333,31.24
121.499,31.27
121.507,31.288
121.379,31.253
121.51,31.304
121.488,31.32
121.443,31.207
121.402,31.243
121.325,31.24
121.465,31.266
121.523,31.328000000000007
121.504,31.257
121.445,31.178
121.457,31.272
121.373,31.247
121.59,31.254
121.343,31.26
121.425,31.165
121.48,31.26
121.48,31.297
121.538,31.31
121.406,31.221
121.455,31.219
121.414,31.207
121.443,31.184
121.31,31.208
121.434,31.259
121.321,31.138
121.436,31.26
121.507,31.281
121.452,31.279
121.542,31.319000000000006
121.454,31.257
121.556,31.201
121.539,31.234
121.455,31.209
121.513,31.302
121.312,31.245
121.484,31.304
121.471,31.302
121.512,31.258000000000006
121.588,31.28
121.455,31.312
121.431,31.249
121.459,31.313
121.396,31.283
121.481,31.32
121.427,31.229
121.491,31.3
121.545,31.297
121.439,31.206
121.523,31.321
121.534,31.331
121.526,31.309
121.505,31.19
121.518,31.227
121.399,31.159
121.478,31.22
121.493,31.262
121.501,31.275
121.434,31.167
121.517,31.3
121.451,31.185
121.471,31.296
121.593,31.281
121.451,31.235
121.372,31.248
121.442,31.384
121.442,31.282
121.483,31.261
121.523,31.146
121.408,31.177
121.344,31.261
121.458,31.259
121.437,31.235
121.595,31.257
121.481,31.207
121.437,31.182
121.54,31.328000000000007
121.513,31.204
121.426,31.134
121.44,31.195
121.523,31.317
121.465,31.322
121.316,31.134
121.346,31.162
121.44,31.277
121.413,31.276
121.382,31.263
121.416,31.293000000000006
121.6,31.204
121.456,31.283
121.496,31.301
121.525,31.326
121.483,31.253
121.442,31.259
121.531,31.306
121.486,31.295
121.506,31.321
121.436,31.159
121.417,31.146
121.49,31.277
121.422,31.235
121.542,31.276
121.457,31.115
121.541,31.314
121.444,31.224
121.408,31.276
121.446,31.133000000000006
121.482,31.236
121.432,31.215
121.484,31.32
121.383,31.248
121.405,31.13
121.518,31.21
121.254,31.382
121.526,31.147
121.496,31.21
121.438,31.321
121.394,31.26
121.463,31.2
121.511,31.298
121.538,31.317
121.492,31.225
121.484,31.248
121.47,31.201
121.495,31.293000000000006
121.545,31.289
121.476,31.296
121.563,31.21
121.482,31.232
121.512,31.302
121.501,31.319000000000006
121.322,31.298
121.397,31.181
121.48,31.26
121.396,31.232
121.501,31.178
121.402,31.129
121.441,31.223000000000006
121.411,31.196
121.473,31.227
121.469,31.219
121.445,31.337
121.49,31.219
121.468,31.254
121.495,31.336
121.404,31.211
121.518,31.275
121.519,31.18
121.444,31.214
121.443,31.187
121.477,31.221
121.472,31.215
121.492,31.271
121.51,31.304
121.538,31.264
121.523,31.138
121.49,31.307
121.497,31.162
121.348,31.192
121.49,31.277
121.436,31.234
121.419,31.167
121.482,31.264
121.435,31.178
121.525,31.317
121.445,31.266
121.508,31.239
121.444,31.223000000000006
121.369,31.252
121.37,31.176
121.439,31.206
121.499,31.26
121.482,31.236
121.565,31.226
121.391,31.283
121.519,31.285
121.45,31.274
121.422,31.157
121.539,31.3
121.492,31.268
121.528,31.279
121.382,31.3
121.609,31.278
121.45,31.226
121.476,31.221
121.47,31.336
121.367,31.237
121.426,31.182
121.492,31.336
121.454,31.271
121.471,31.325
121.461,31.318
121.474,31.331
121.526,31.281
121.528,31.295
121.475,31.196
121.408,31.177
121.432,31.154
121.508,31.309
121.523,31.282
121.319,31.241
121.391,31.132
121.428,31.286
121.486,31.239
121.576,31.253
121.495,31.307
121.416,31.293000000000006
121.482,31.289
121.504,31.305
121.537,31.278
121.316,31.134
121.471,31.2
121.533,31.321
121.538,31.267
121.356,31.241
121.405,31.219
121.36,31.16
121.507,31.329
121.393,31.126
121.422,31.171
121.517,31.302
121.465,31.257
121.426,31.213
121.395,31.232
121.39,31.269
121.485,31.222
121.404,31.261
121.393,31.251
121.432,31.267
121.348,31.28
121.393,31.155
121.508,31.303
121.543,31.28
121.483,31.32
121.615,31.273000000000003
121.32,31.24
121.37,31.232
121.335,31.241
121.359,31.259
121.453,31.146
121.48,31.286
121.458,31.297
121.434,31.215
121.446,31.128
121.449,31.293000000000006
121.526,31.324
121.32,31.241
121.353,31.243
121.465,31.198
121.428,31.252
121.479,31.275
121.518,31.258000000000006
121.384,31.27
121.402,31.242
121.515,31.303
121.423,31.217
121.527,31.309
121.468,31.187
121.389,31.291
121.497,31.264
121.396,31.187
121.441,31.253
121.419,31.203000000000007
121.505,31.172
121.493,31.196
121.373,31.169
121.516,31.313
121.413,31.196
121.446,31.241
121.405,31.379
121.416,31.216
121.498,31.29
121.41,31.231
121.406,31.282
121.338,31.296
121.528,31.194000000000006
121.472,31.27
121.417,31.293000000000006
121.368,31.21
121.397,31.251
121.37,31.178
121.54,31.324
121.357,31.15
121.491,31.266
121.386,31.215
121.456,31.313
121.402,31.128
121.391,31.356
121.457,31.119
121.499,31.352
121.385,31.241
121.323,31.296
121.45,31.167
121.383,31.236
121.538,31.315
121.432,31.306
121.453,31.146
121.415,31.272
121.532,31.269
121.47,31.19
121.478,31.289
121.424,31.203000000000007
121.374,31.319000000000006
121.428,31.241
121.44,31.316
121.482,31.198
121.349,31.209
121.494,31.282
121.464,31.248
121.432,31.154
121.467,31.262
121.486,31.315
121.541,31.265
121.425,31.219
121.49,31.344
121.503,31.262
121.436,31.294
121.541,31.265
121.369,31.249
121.314,31.241
121.576,31.128
121.419,31.18
121.516,31.274
121.502,31.29
121.398,31.195
121.408,31.129
121.521,31.288
121.382,31.283
121.382,31.165
121.494,31.258000000000006
121.536,31.27
121.437,31.296
121.478,31.297
121.405,31.276
121.52,31.312
121.474,31.215
121.316,31.268
121.49,31.308000000000003
121.504,31.219
121.531,31.275
121.523,31.318
121.443,31.207
121.418,31.242
121.48,31.271
121.481,31.238000000000003
121.413,31.273000000000003
121.493,31.307
121.482,31.314
121.541,31.321
121.439,31.194000000000006
121.409,31.296
121.511,31.262
121.492,31.267
121.428,31.231
121.532,31.323
121.437,31.279
121.424,31.236
121.53,31.324
121.447,31.318
121.555,31.272
121.523,31.286
121.368,31.134
121.578,31.344
121.349,31.235
121.392,31.257
121.362,31.254
121.509,31.274
121.425,31.172
121.433,31.201
121.488,31.262
121.443,31.157
121.434,31.174
121.475,31.321
121.364,31.176
121.525,31.255
121.494,31.279
121.446,31.118
121.545,31.313
121.445,31.215
121.413,31.27
121.536,31.288
121.458,31.211
121.463,31.181
121.482,31.279
121.444,31.244
121.482,31.202
121.525,31.293000000000006
121.478,31.282
121.369,31.228
121.447,31.241
121.507,31.303
121.421,31.185
121.447,31.161
121.432,31.277
121.485,31.302
121.488,31.308000000000003
121.351,31.23
121.336,31.268
121.457,31.214
121.449,31.188
121.351,31.171
121.495,31.258000000000006
121.502,31.274
121.353,31.242
121.319,31.241
121.416,31.174
121.484,31.304
121.512,31.212
121.38,31.251
121.491,31.306
121.541,31.17
121.347,31.137
121.438,31.212
121.445,31.279
121.45,31.193
121.441,31.153
121.433,31.275
121.45,31.167
121.548,31.288
121.441,31.368
121.348,31.264
121.501,31.281
121.5,31.275
121.427,31.186
121.269,31.215
121.427,31.203000000000007
121.5,31.301
121.508,31.265
121.54,31.328000000000007
121.522,31.29
121.396,31.222
121.422,31.268
121.395,31.268
121.493,31.272
121.438,31.225
121.524,31.233
121.364,31.249
121.364,31.234
121.412,31.127
121.533,31.305
121.373,31.169
121.32,31.257
121.5,31.336
121.437,31.195
121.514,31.303
121.495,31.339
121.484,31.303
121.448,31.198
121.441,31.229
121.534,31.277
121.637,31.185
121.431,31.336
121.496,31.248
121.488,31.258000000000006
121.511,31.26
121.444,31.039
121.493,31.259
121.374,31.313
121.482,31.282
121.407,31.159
121.378,31.21
121.44,31.257
121.525,31.323
121.54,31.287
121.567,31.298
121.447,31.205
121.549,31.289
121.532,31.322
121.515,31.29
121.361,31.218000000000004
121.434,31.186
121.518,31.275
121.407,31.179
121.461,31.236
121.377,31.218000000000004
121.507,31.193
121.479,31.2
121.486,31.26
121.493,31.245
121.464,31.218000000000004
121.535,31.288
121.47,31.253
121.441,31.173
121.538,31.151
121.43,31.211
121.494,31.288
121.487,31.299
121.45,31.219
121.525,31.315
121.5,31.344
121.463,31.181
121.44,31.155
121.478,31.269
121.477,31.232
121.482,31.203000000000007
121.394,31.247
121.525,31.283
121.373,31.234
121.465,31.281
121.516,31.274
121.471,31.32
121.537,31.288
121.471,31.296
121.422,31.201
121.432,31.273000000000003
121.593,31.27
121.321,31.155
121.489,31.222
121.429,31.246
121.443,31.225
121.461,31.339
121.521,31.32
121.44,31.194000000000006
121.311,31.237
121.419,31.192
121.355,31.218000000000004
121.493,31.255
121.498,31.292
121.54,31.298
121.469,31.253
121.431,31.265
121.478,31.22
121.442,31.234
121.482,31.289
121.534,31.231
121.48,31.223000000000006
121.49,31.338
121.547,31.29
121.527,31.328000000000007
121.383,31.256
121.366,31.253
121.396,31.171
121.5,31.334
121.474,31.33
121.515,31.303
121.516,31.297
121.311,31.302
121.503,31.221
121.359,31.211
121.454,31.263
121.274,31.164
121.443,31.251
121.511,31.317
121.42,31.133000000000006
121.473,31.215
121.533,31.314
121.435,31.195
121.45,31.233
121.413,31.175
121.481,31.213
121.463,31.279
121.406,31.16
121.352,31.285
121.412,31.228
121.516,31.217
121.408,31.177
121.461,31.32
121.405,31.26
121.445,31.337
121.437,31.193
121.561,31.237
121.394,31.223000000000006
121.425,31.276
121.484,31.207
121.592,31.261
121.418,31.24
121.354,31.226
121.419,31.167
121.437,31.246
121.46,31.206
121.478,31.232
121.474,31.203000000000007
